localityid,locality_city,name,url
9596,282,Sector 21 Kamothe,sector-21-kamothe
9597,282,Sector 22 Kamothe,sector-22-kamothe
9598,282,Sector 25 Khandeshwar,sector-25-khandeshwar
9599,282,Sector 19 Ulwe,sector-19-ulwe
9600,282,Sector 21 Ulwe,sector-21-ulwe
9601,282,Sector 18 Ulwe,sector-18-ulwe
9602,282,Sector 17 Ulwe,sector-17-ulwe
9603,282,sector 5 Ulwe,sector-5-ulwe
9604,282,Sector 02 Ulwe,sector-02-ulwe
9605,282,Sector 09 Ulwe,sector-09-ulwe
9606,282,Sector 08 Ulwe,sector-08-ulwe
9607,282,Vichumbe,vichumbe
9608,282,Palaspa,palaspa
9609,282,Dighe,dighe
9610,282,Nevali,nevali
9611,282,Koproli,koproli
9612,282,Bonshet,bonshet
9613,282,Garpoli,garpoli
9614,282,Akurli,akurli
9615,282,Chouk,chouk
9616,282,Rohinjan,rohinjan
9617,282,Nilje Gaon,nilje-gaon
9618,282,Kalundre,kalundre
9619,282,Shil Phata,shil-phata
9620,282,Chipale,chipale
9621,282,Shilottar Raichur,shilottar-raichur
9622,282,Nere,nere
9623,282,Usarli Khurd,usarli-khurd
9624,282,Valap,valap
9625,282,Adai,adai
9626,283,Smata Nagar,smata-nagar
9627,283,Dhanya Market,dhanya-market
9628,283,Prabhat Colony,prabhat-colony
9629,283,Waman Colony,waman-colony
9630,283,Nandanvan Colony,nandanvan-colony
9631,283,Siddhivinayak Colony,siddhivinayak-colony
9632,283,Mainabai Nagar,mainabai-nagar
9633,283,Shanti Nagar,shanti-nagar
9634,283,Azad Nagar,azad-nagar
9635,283,Radhika Nagar,radhika-nagar
9636,283,Jamner Rd,jamner-rd
9637,283,Aman Colony,aman-colony
9638,283,Shantinath Nagar,shantinath-nagar
9639,283,Gadge Baba Nagar,gadge-baba-nagar
9640,283,Datta Nagar,datta-nagar
9641,283,Tilak Rd,tilak-rd
9642,283,Gangotri Colony,gangotri-colony
9643,283,Sitaram Nagar,sitaram-nagar
9644,283,Chudi Market,chudi-market
9645,283,People Bank Colony,people-bank-colony
9646,283,Usmaniya Colony,usmaniya-colony
9647,283,Mohmmadi Nagar,mohmmadi-nagar
9648,283,Siddhi Vinayak Colony,siddhi-vinayak-colony
9649,283,Mahalxmi Mandir Rd,mahalxmi-mandir-rd
9650,283,Santoshi Mata Rd,santoshi-mata-rd
9651,283,Anandrao Colony,anandrao-colony
9652,283,Purushottam Nagar,purushottam-nagar
9653,283,Gandhi Nagar,gandhi-nagar
9654,283,A Rd Rly Colony,a-rd-rly-colony
9655,283,Sbi Rly Colony,sbi-rly-colony
9656,283,Javale Nagar,javale-nagar
9657,283,Onkar Colony,onkar-colony
9658,283,Chameli Nagar,chameli-nagar
9659,283,Mutton Market Rd,mutton-market-rd
9660,283,Wankhede Colony,wankhede-colony
9661,283,Nehru Rd,nehru-rd
9662,283,Sharda Nagar,sharda-nagar
9663,283,Gadkari Nagar,gadkari-nagar
9664,283,Rly Poh Colony,rly-poh-colony
9665,283,Gausiya Nagar,gausiya-nagar
9666,283,Ramayan Nagar,ramayan-nagar
9667,283,Tulsi Nagar,tulsi-nagar
9668,283,Mistion Rd,mistion-rd
9669,283,Azad Market,azad-market
9670,283,Ram Mandir Ward,ram-mandir-ward
9671,283,Mohit Nagar,mohit-nagar
9672,283,Sneh Nagar,sneh-nagar
9673,283,Patelcolony,patelcolony
9674,283,Chaudhari Timber Market,chaudhari-timber-market
9675,283,Poh Colony,poh-colony
9676,283,Anand Nagar,anand-nagar
9677,283,Nurses Colony,nurses-colony
9678,283,Swami Nagar,swami-nagar
9679,283,Gopal Nagar,gopal-nagar
9680,283,Sapana Nagar,sapana-nagar
9681,283,Gokul Nagar,gokul-nagar
9682,283,Ramdeo Baba Nagar,ramdeo-baba-nagar
9683,283,Wani Colony,wani-colony
9684,283,Moreshwar Nagar,moreshwar-nagar
9685,283,Cavade Nagar,cavade-nagar
9686,283,Sai Nagar,sai-nagar
9687,283,Municipal School Board,municipal-school-board
9688,283,Dr. Ambedkar Nagar,dr--ambedkar-nagar
9689,283,Bhole Colony,bhole-colony
9690,283,Gunjal Colony,gunjal-colony
9691,283,Savitribai Fule Market,savitribai-fule-market
9692,283,Bhalchandra Nagar,bhalchandra-nagar
9693,283,Ganesh Colony,ganesh-colony
9694,283,Marimata Rd,marimata-rd
9695,283,Sawarkar Rd,sawarkar-rd
9696,283,Sona Bhole Colony,sona-bhole-colony
9697,283,C Rd,c-rd
9698,283,Laxmi Timber Market,laxmi-timber-market
9699,283,Patankar Road,patankar-road
9700,283,Sahakar Nagar,sahakar-nagar
9701,283,Tapi Rd,tapi-rd
9702,283,Aknath Nagar,aknath-nagar
9703,283,Laxminarayan Nagar,laxminarayan-nagar
9704,283,Ram Mangal Colony,ram-mangal-colony
9705,283,Shriram Nagar,shriram-nagar
9706,283,Vivekanand Nagar,vivekanand-nagar
9707,283,Machhi Market,machhi-market
9708,283,Om Park Colony,om-park-colony
9709,283,Santoshbhau Market,santoshbhau-market
9710,283,Sudam Nagar,sudam-nagar
9711,283,Ambedkar Nagar,ambedkar-nagar
9712,283,Mahavir Nagar,mahavir-nagar
9713,283,Prukhraj Park,prukhraj-park
9714,283,Sant Sena Market,sant-sena-market
9715,283,Chhabildas Market,chhabildas-market
9716,283,Keshav Nagar,keshav-nagar
9717,283,Sant Tulsidas Market,sant-tulsidas-market
9718,283,Gajanan Nagar,gajanan-nagar
9719,283,Rajgad Colony,rajgad-colony
9720,283,Sopan Colony,sopan-colony
9721,283,Shakti Nagar,shakti-nagar
9722,283,Rpd Road,rpd-road
9723,283,Godavari Nagar,godavari-nagar
9724,283,Beef Market,beef-market
9725,283,Kala Nagar,kala-nagar
9726,283,Someshwar Colony,someshwar-colony
9727,283,Govind Colony,govind-colony
9728,283,Rms Colony,rms-colony
9729,283,Zopad Patti,zopad-patti
9730,283,Papa Nagar,papa-nagar
9731,283,Talele Colony,talele-colony
9732,283,Modern Rd,modern-rd
9733,283,Subhash Babu Rd,subhash-babu-rd
9734,283,Block Development,block-development
9735,283,Rly D Rd,rly-d-rd
9736,283,Kabarstan Rd,kabarstan-rd
9737,283,Cr Rd,cr-rd
9738,283,Shivaji Nagar,shivaji-nagar
9739,283,Subhash Nagar,subhash-nagar
9740,284,Barapada ,barapada-
9741,284,"Ongc Complex,panvel ",ongc-complex-panvel
9742,284,Palaspe ,palaspe
9743,284,Sai ,sai
9744,284,Poyanje ,poyanje
9745,284,Chikhale ,chikhale
9746,284,Ajivali ,ajivali
9747,284,Shirdhon ,shirdhon-
9748,285,Badalapur,badalapur
9749,286,Bid,bid
9750,287,Sai Nagar,sai-nagar
9751,287,Baput Nagar,baput-nagar
9752,287,Nutan Vidyalaya Ramnagar,nutan-vidyalaya-ramnagar
9753,287,Indraprasad Colony,indraprasad-colony
9754,287,Suruatola Ward,suruatola-ward
9755,287,Vasant Colony,vasant-colony
9756,287,V J K Company Road,v-j-k-company-road
9757,287,Sant Tukaram Chowk,sant-tukaram-chowk
9758,287,Gangabai Hospital Road,gangabai-hospital-road
9759,287,Kawde Kirana Govindpur,kawde-kirana-govindpur
9760,287,Mama Chouck Sai Nagar,mama-chouck-sai-nagar
9761,287,Meshram Gali Govindpur,meshram-gali-govindpur
9762,287,Bindal Market,bindal-market
9763,287,Manohar Chouck Sathawane Tall Civil Line Road,manohar-chouck-sathawane-tall-civil-line-road
9764,287,Manohar Chouck Govindpura Road,manohar-chouck-govindpura-road
9765,287,Patel Chouck Shastri Ward,patel-chouck-shastri-ward
9766,287,Ramabai Ward,ramabai-ward
9767,287,Jasant Ward,jasant-ward
9768,287,Mseb Colony,mseb-colony
9769,287,Hanuman Nagar,hanuman-nagar
9770,287,Anil Colony,anil-colony
9771,287,Shriniwas Colony,shriniwas-colony
9772,287,Uco Bank Street,uco-bank-street
9773,287,Ring Road,ring-road
9774,287,Gajanan Mandir Chouck Sashtri Ward,gajanan-mandir-chouck-sashtri-ward
9775,287,Divesh Mishra Road,divesh-mishra-road
9776,287,Jaistambh Chowk,jaistambh-chowk
9777,287,Loha Line,loha-line
9778,287,Ankesh Tiwari Chouck Gandhi Ward,ankesh-tiwari-chouck-gandhi-ward
9779,287,Manohar Chouck Fulchur Road,manohar-chouck-fulchur-road
9780,287,Lala Chouck Gnaj Ward,lala-chouck-gnaj-ward
9781,287,Pannalal Dubey Ward,pannalal-dubey-ward
9782,287,Adharsha Colony,adharsha-colony
9783,287,Mukharjee Ward,mukharjee-ward
9784,287,Shiv Colony,shiv-colony
9785,287,Rajbhoj Colony,rajbhoj-colony
9786,287,Kalkha Mohd. Bidi Colony,kalkha-mohd--bidi-colony
9787,287,Indian Oil Gali,indian-oil-gali
9788,287,New Laxmi Nagar,new-laxmi-nagar
9789,287,Yogi Photo Studio Street,yogi-photo-studio-street
9790,287,Sahyog Colony,sahyog-colony
9791,287,Teli Line,teli-line
9792,287,Sharda Chowk,sharda-chowk
9793,287,Trimurti Colony,trimurti-colony
9794,287,Gurukar Convent Shastri Ward,gurukar-convent-shastri-ward
9795,287,Dr. Jaipure Road,dr--jaipure-road
9796,287,Vijay Vishnu Rice Mill Govindpur,vijay-vishnu-rice-mill-govindpur
9797,287,Suyog Colony,suyog-colony
9798,287,Ayodhyanagar,ayodhyanagar
9799,287,Ekta Colony,ekta-colony
9800,287,Chotta Pal Chowk,chotta-pal-chowk
9801,287,Birju Chowk,birju-chowk
9802,287,Pal Chowk,pal-chowk
9803,287,Samarth Nagar,samarth-nagar
9804,287,Saraswati School Road,saraswati-school-road
9805,287,Talaram Mandir Street,talaram-mandir-street
9806,287,Cloth Line,cloth-line
9807,287,Ambedkar Chouck Joglekar Ward,ambedkar-chouck-joglekar-ward
9808,287,Bagh Colony Govindpur,bagh-colony-govindpur
9809,287,Anaj Line,anaj-line
9810,287,Shivaji Chowk,shivaji-chowk
9811,287,Jaishree Talkies Line,jaishree-talkies-line
9812,287,Govardhan Chowk,govardhan-chowk
9813,287,Holi Mohalla Pangari Road,holi-mohalla-pangari-road
9814,287,Ambika Colony,ambika-colony
9815,287,Dindayal Ward,dindayal-ward
9816,287,B M Patel Ward,b-m-patel-ward
9817,287,Zilha Parishad Colony,zilha-parishad-colony
9818,287,Khurne Nagar,khurne-nagar
9819,287,Rani Awantibai Chowk,rani-awantibai-chowk
9820,287,Ram Mandir Chowk,ram-mandir-chowk
9821,287,Shiv Nagar,shiv-nagar
9822,287,Bazar Chowk,bazar-chowk
9823,287,Tambekar Line,tambekar-line
9824,287,Ashirwad Ward,ashirwad-ward
9825,287,Yashodha Sabhagruh Shastri Ward,yashodha-sabhagruh-shastri-ward
9826,287,Mata Mandir Chowk,mata-mandir-chowk
9827,287,Iti Colony,iti-colony
9828,287,Gaushala Ward,gaushala-ward
9829,287,Balak Mandir Govindpur,balak-mandir-govindpur
9830,287,Shainath Colony,shainath-colony
9831,287,Gujrati School Street,gujrati-school-street
9832,287,Sadbhawna Colony,sadbhawna-colony
9833,287,New Gajanan Colony,new-gajanan-colony
9834,287,Gayatri Nagar,gayatri-nagar
9835,287,Dwarka Nagar,dwarka-nagar
9836,287,Vaishali Colony,vaishali-colony
9837,287,Vidya Nagar,vidya-nagar
9838,287,Gurunanak Market,gurunanak-market
9839,287,Patwari Bhawan P.S. Colony,patwari-bhawan-p-s--colony
9840,287,Matan Market,matan-market
9841,287,Nagrai Chowk,nagrai-chowk
9842,287,Fendwar Ward,fendwar-ward
9843,287,Raju Foot Wear Gali,raju-foot-wear-gali
9844,287,Nadda Factory Govindpur,nadda-factory-govindpur
9845,287,Prabhu Road,prabhu-road
9846,287,Subhas Chowk,subhas-chowk
9847,287,Jawahar Colony,jawahar-colony
9848,287,Sharda Nagar,sharda-nagar
9849,287,Panchayat Colony,panchayat-colony
9850,287,Kali Mandir Road,kali-mandir-road
9851,287,Hanuman Mandir Road,hanuman-mandir-road
9852,287,Vivek Colony,vivek-colony
9853,287,Vijay Nagar,vijay-nagar
9854,287,Ring Road,ring-road
9855,287,Pritam Chowk,pritam-chowk
9856,287,Pan Line,pan-line
9857,287,Rajkamal Chowk,rajkamal-chowk
9858,287,Gandi Pratim Chowk,gandi-pratim-chowk
9859,287,Bandu Chouck Joglekar Ward,bandu-chouck-joglekar-ward
9860,287,Sai Mandir Parisar Govindpur,sai-mandir-parisar-govindpur
9861,287,Ravishankar Ward,ravishankar-ward
9862,287,Dharaskar Nursing Home Street,dharaskar-nursing-home-street
9863,287,Asha Pand Mandir Street,asha-pand-mandir-street
9864,287,Hanuman Chowk,hanuman-chowk
9865,287,Angur Bagich Road,angur-bagich-road
9866,287,Manohar Colony Road,manohar-colony-road
9867,287,Store Line,store-line
9868,287,Gadge Nagar,gadge-nagar
9869,287,Ashok Colony,ashok-colony
9870,287,Behind Sharma Bada Gali,behind-sharma-bada-gali
9871,287,New Professor Colony,new-professor-colony
9872,287,Sardar Patel Colony,sardar-patel-colony
9873,287,R T Old Professor Colony,r-t-old-professor-colony
9874,287,Teacher Colony,teacher-colony
9875,287,Sai Colony,sai-colony
9876,287,New Bank Colony,new-bank-colony
9877,287,Ansari Ward,ansari-ward
9878,287,Pangari Road,pangari-road
9879,287,Sai Nagar,sai-nagar
9880,287,Bhawni Chowk Govindpur,bhawni-chowk-govindpur
9881,287,Vaidya Sir Line,vaidya-sir-line
9882,287,Durga Rice Mill Pangari Road,durga-rice-mill-pangari-road
9883,287,Sharda Chowk Govindpur,sharda-chowk-govindpur
9884,287,Durga Chowk Govindpur,durga-chowk-govindpur
9885,287,Kalash Transport Line,kalash-transport-line
9886,287,Yogayog Colony,yogayog-colony
9887,287,Hiwraj Rangari Line,hiwraj-rangari-line
9888,287,Mahalaxmi Rice Mill Parishar Shastri Ward,mahalaxmi-rice-mill-parishar-shastri-ward
9889,287,Gaur Bhawan Chouck Govindpura Road,gaur-bhawan-chouck-govindpura-road
9890,287,Jai Bhim Chouck Sanjay Nagar,jai-bhim-chouck-sanjay-nagar
9891,287,Vithal Rukhmai Mandir Joglekar Ward,vithal-rukhmai-mandir-joglekar-ward
9892,287,Lala Chowk,lala-chowk
9893,287,Bada Datta Mandir Road,bada-datta-mandir-road
9894,287,Gajanan Colony,gajanan-colony
9895,287,Chouhan Colony,chouhan-colony
9896,287,Chanchalben Road,chanchalben-road
9897,287,Babu Line,babu-line
9898,287,Saraswati School Street,saraswati-school-street
9899,287,Suwarnakar Colony,suwarnakar-colony
9900,287,Underground Road,underground-road
9901,287,Devalaya Govindpura Road,devalaya-govindpura-road
9902,287,Bajaj Nagar,bajaj-nagar
9903,287,Bhakroj Saloon Line,bhakroj-saloon-line
9904,287,Bawli Chowk,bawli-chowk
9905,287,Vikas Mediacal Stores Line,vikas-mediacal-stores-line
9906,287,Kawali Maidan Joglekar Ward,kawali-maidan-joglekar-ward
9907,287,Govindpura Road Sanjay Nagar,govindpura-road-sanjay-nagar
9908,287,Issoka Market,issoka-market
9909,288,Mangalwar Peth,mangalwar-peth
9910,288,Chimanpura Peth,chimanpura-peth
9911,288,Tamjai Nagar,tamjai-nagar
9912,288,Karanje,karanje
9913,288,Guruwar Peth,guruwar-peth
9914,288,Pirwadi,pirwadi
9915,288,Koregaon,koregaon
9916,288,Sahyadri Nagar,sahyadri-nagar
9917,288,Sangamnagar,sangamnagar
9918,288,Shaniwar Peth,shaniwar-peth
9919,288,Godoli,godoli
9920,288,Karad,karad
9921,288,Somwar Peth,somwar-peth
9922,288,Dhangarwadi,dhangarwadi
9923,288,Sadar Bazar,sadar-bazar
9924,288,Shahupuri,shahupuri
9925,288,Radhika Road,radhika-road
9926,288,Powai Naka,powai-naka
9927,288,Khed,khed
9928,288,Budhwar Peth,budhwar-peth
9929,288,Kolhapur Road,kolhapur-road
9930,288,Saidapur,saidapur
9931,288,Manik Nagar,manik-nagar
9932,288,Yashwant Nagar,yashwant-nagar
9933,288,Dahiwadi Road,dahiwadi-road
9934,288,Mahabaleshwar - Poladpur Road,mahabaleshwar-poladpur-road
9935,288,Malkapur,malkapur
9936,288,Wagholi,wagholi
9937,288,Morgiri,morgiri
9938,288,Vanvaswadi,vanvaswadi
9939,288,Wakeshwar,wakeshwar
9940,288,Thoseghar,thoseghar
9941,288,Mahabaleshwar,mahabaleshwar
9942,288,Suravadi,suravadi
9943,288,Pusesavali,pusesavali
9944,288,Vele,vele
9945,288,Panchgani,panchgani
9946,288,Sambhaji Nagar,sambhaji-nagar
9947,288,Shendre,shendre
9948,288,Jakatvadi,jakatvadi
9949,288,Kshetra Mahuli,kshetra-mahuli
9950,288,Degaon,degaon
9951,288,Kolki,kolki
9952,288,Banawadi,banawadi
9953,288,Kodoli,kodoli
9954,288,Anewadi,anewadi
9955,288,Jaitapur,jaitapur
9956,288,Khandala,khandala
9957,288,Pargaon,pargaon
9958,288,Aditya Nagari,aditya-nagari
9959,288,Lonand,lonand
9960,288,Shukrawar Peth,shukrawar-peth
9961,288,Murud,murud
9962,288,MIDC,midc
9963,288,Mhaswad,mhaswad
9964,288,Mhasave,mhasave
9965,288,Bhuinj,bhuinj
9966,288,Sajjangad Road,sajjangad-road
9967,288,Phaltan,phaltan
9968,288,Shendurjane,shendurjane
9969,288,Shahapur,shahapur
9970,288,Kapadgaon,kapadgaon
9971,288,Dabewadi,dabewadi
9972,288,Ajnuj,ajnuj
9973,288,Panmalewadi,panmalewadi
9974,288,Wadgaon,wadgaon
9975,288,Karanje Turf Satara,karanje-turf-satara
9976,289,Barshi,barshi
9977,290,Daheli,daheli
9978,290,Babhulgaon,babhulgaon
9979,290,Darwha,darwha
9980,290,Pimpalgaon,pimpalgaon
9981,290,Wadgaon,wadgaon
9982,290,Arunodaya Society,arunodaya-society
9983,290,Pandharkawada road,pandharkawada-road
9984,290,Pangari,pangari
9985,290,Prasad Nagar,prasad-nagar
9986,290,Umarsara,umarsara
9987,290,Bhosa,bhosa
9988,290,Digras,digras
9989,290,Wadgaon Road,wadgaon-road
9990,291,Achalpur,achalpur
9991,292,Tuljapur,tuljapur
9992,292,Katgaon,katgaon
9993,292,Usmanpura,usmanpura
9994,292,Tadwale,tadwale
9995,292,Sneh Nagar Society,sneh-nagar-society
9996,292,M.I.D.C,m-i-d-c
9997,293,Nandurbar,nandurbar
9998,294,Trimurti Nagar,trimurti-nagar
9999,294,Shanti Nagar chock,shanti-nagar-chock
10000,294,Arvi Naka,arvi-naka
10001,294,Hinganghat,hinganghat
10002,294,Warud,warud
10003,294,Sindi Meghe,sindi-meghe
10004,294,Shivangaon,shivangaon
10005,294,Nalwadi,nalwadi
10006,294,Deoli,deoli
10007,294,Borgaon,borgaon
10008,294,Sawangi,sawangi
10009,294,Alodi,alodi
10010,294,Salod,salod
10011,294,Inzapur,inzapur
10012,294,Sevagram,sevagram
10013,294,Pulgaon,pulgaon
10014,294,Palakwadi,palakwadi
10015,294,Kavtha,kavtha
10016,295,Udgir,udgir
10017,296,Hinganghat,hinganghat
10018,297,Imphal,imphal
10019,298,Cherrapunji,cherrapunji
10020,299,Umpling,umpling
10021,299,Lower Mawprem,lower-mawprem
10022,299,Laitumkhrah,laitumkhrah
10023,299,Tynring,tynring
10024,299,Golf Links,golf-links
10025,299,Rilbong,rilbong
10026,299,Nongmynsong,nongmynsong
10027,299,Umtrew,umtrew
10028,299,Mawpun,mawpun
10029,299,Umjapung,umjapung
10030,299,Umshorshor,umshorshor
10031,299,Mawlong,mawlong
10032,300,Aizawl,aizawl
10033,301,Lunglei,lunglei
10034,302,Kohima,kohima
10035,303,Mon,mon
10036,304,Phek,phek
10037,305,Wokha,wokha
10038,306,Zunheboto,zunheboto
10039,307,Sastri Nagar,sastri-nagar
10040,307,Nayapalli,nayapalli
10041,307,Cuttack Road,cuttack-road
10042,307,Jaydev Vihar,jaydev-vihar
10043,307,Delta Square,delta-square
10044,307,madhusudan Nagar,madhusudan-nagar
10045,307,Rasulgarh,rasulgarh
10046,307,Chandrasekharpur,chandrasekharpur
10047,307,Saheed Nagar,saheed-nagar
10048,307,Ganga Nagar,ganga-nagar
10049,307,Malipada,malipada
10050,307,Jagamara,jagamara
10051,307,Patia Collage Road,patia-collage-road
10052,307,Patia,patia
10053,307,Satya Nagar,satya-nagar
10054,307,Khandagiri,khandagiri
10055,307,Hanspal,hanspal
10056,307,Vimtangi,vimtangi
10057,307,Bhola Chandaka,bhola-chandaka
10058,307,Acharya Vihar,acharya-vihar
10059,307,BJB Nagar,bjb-nagar
10060,307,Ghatikia,ghatikia
10061,307,Gautam Nagar,gautam-nagar
10062,307,Pahal,pahal
10063,307,Bomikhal,bomikhal
10064,307,Samantarapur,samantarapur
10065,307,Uttara,uttara
10066,307,Dumduma,dumduma
10067,307,Tankapani Road,tankapani-road
10068,307,Lakshmi Sagar,lakshmi-sagar
10069,307,Lewis Road,lewis-road
10070,307,Vani Vihar,vani-vihar
10071,307,Khandgiri,khandgiri
10072,307,Sailashree Vihar,sailashree-vihar
10073,307,Janla,janla
10074,307,Badaraghunathpur,badaraghunathpur
10075,307,Sundarpada,sundarpada
10076,307,Mancheswar,mancheswar
10077,307,Jatni Road,jatni-road
10078,307,Madanpur,madanpur
10079,307,Pokhariput,pokhariput
10080,307,Harapur,harapur
10081,307,Tamando,tamando
10082,307,Mahatab Road,mahatab-road
10083,307,Panchagaon,panchagaon
10084,307,Barbil,barbil
10085,307,Palasuni,palasuni
10086,307,Raghunathpur,raghunathpur
10087,307,Kalarahang,kalarahang
10088,307,Baramunda,baramunda
10089,307,Budhapada,budhapada
10090,307,Pathargadia,pathargadia
10091,307,Soubhagya Nagar,soubhagya-nagar
10092,307,Sardeipur,sardeipur
10093,307,Gajpati Nagar,gajpati-nagar
10094,307,Damana,damana
10095,307,Birabandha,birabandha
10096,307,Shreeram Nagar,shreeram-nagar
10097,307,Shamantrapur,shamantrapur
10098,307,Sahaspur,sahaspur
10099,307,Nuapali,nuapali
10100,307,Nageswar Tangi,nageswar-tangi
10101,307,Forest Park,forest-park
10102,307,Patrapada,patrapada
10103,307,Haripur,haripur
10104,307,Ranasinghpur ,ranasinghpur-
10105,307,Shree vihar,shree-vihar
10106,307,Kharavela Nagar,kharavela-nagar
10107,307,Naharkanta,naharkanta
10108,307,Jagannath Sadak,jagannath-sadak
10109,307,Pubasasan,pubasasan
10110,307,Bhubaneswar-Puri Highway,bhubaneswar-puri-highway
10111,307,Kapilprasad,kapilprasad
10112,307,Lingipur,lingipur
10113,307,Bargarh,bargarh
10114,307,Dandiapali,dandiapali
10115,307,Gouru Market Road,gouru-market-road
10116,307,Kantbada,kantbada
10117,307,NH 203,nh-203
10118,307,Bhadrak,bhadrak
10119,307,Rudrapur,rudrapur
10120,307,Khordha,khordha
10121,307,Shampur,shampur
10122,307,Niladri Vihar,niladri-vihar
10123,307,Nandankanan Road,nandankanan-road
10124,307,Phulanakhara,phulanakhara
10125,307,Chandaka,chandaka
10126,307,Andharua,andharua
10127,307,BBSR,bbsr
10128,307,Shastri Nagar,shastri-nagar
10129,307,Kalinga Nagar ,kalinga-nagar-
10130,307,Uttara Chhak,uttara-chhak
10131,307,NH-5,nh-5
10132,307,corridor of info city II,corridor-of-info-city-ii
10133,307,Kesora,kesora
10134,307,Surya Nagar,surya-nagar
10135,307,Argul,argul
10136,307,Mahanadi Road,mahanadi-road
10137,307,Jail Square,jail-square
10138,307,Satyabhampur,satyabhampur
10139,307,Jharpada,jharpada
10140,307,Sampur,sampur
10141,307,Shankarpur,shankarpur
10142,307,Shyampur,shyampur
10143,307,Haridaspur,haridaspur
10144,307,Paniora,paniora
10145,307,Khandagiri - Chandaka Road,khandagiri-chandaka-road
10146,307,Dhauli,dhauli
10147,307,Kalpana Square,kalpana-square
10148,307,Chak,chak
10149,307,Mendhasala,mendhasala
10150,307,Jatani,jatani
10151,307,Panposh,panposh
10152,307,Retang Mouza,retang-mouza
10153,307,Old Town,old-town
10154,307,Balabhadrapur,balabhadrapur
10155,307,Mouza-Ghatikia,mouza-ghatikia
10156,307,G.G.P. Colony,g-g-p--colony
10157,307,Palaspur,palaspur
10158,307,vivekananda marg,vivekananda-marg
10159,307,Botanda,botanda
10160,307,Khandapara,khandapara
10161,307,Chhatabar,chhatabar
10162,307,Pallaspalli,pallaspalli
10163,307,Garage Square,garage-square
10164,307,Ravi Talkies,ravi-talkies
10165,307,Gothapatna,gothapatna
10166,307,IRC Village,irc-village
10167,307,Santarapur,santarapur
